sentences,toxic
đạt royal google miễn phí :))))),0
hay anh oi,0
yêu thầy dấu bé ba,0
khóc dở cười dở với xứ mình quá,0
ngoại tình vậy mà thầy nói mẫu mực emoji,0
em sẽ đến đơm cái lỗ nhị thầy đêm giáng sinh emoji,1
học sinh xuất sắc emoji,0
nhị thắng hay lắm bồ tèo tao cũng định chửi,0
thì?,0
mua đồ gia dụng đâu có tính là linh tinh và tùy tiện đâu,0
con mẹ mày thằng chó đéo đáng làm bố. mẹ mày,1
thuan tran 1 cái áo 4 thằng mặc :v,0
mày khôn vậy mày,0
thôi thề làm j khong lamg được các cháu thiếu nhi lại cười cho..!!!!,0
việt nam vô địch,0
kk bị bà tam cung dụ hết mớ rồi nên lên đâu dám nói sợ ngta chửi ngu như chó kk,0
"quào, chuẩn bị hoa ngữ trở thành 1 trong những môn học chánh thức nha mấy đứa!",0
tôi thấy con karathen vs đàn quái trench trong aquaman quẩy ở đây emoji emoji,0
"khong dong,lay tien dau de sua ong nuoc songda",0
việt nam vô địch,0
bé phở ghê dỏ:)),0
cô ơi cô đã hơn họ rồi . chửi chi cho mang nghiệp co ơi.,0
dương hiếu dit_me,1
già mà non :)),1
anh ơi bao giờ anh stream trên youtube thế :(( huhu,0
dang chui con linh lai noi vo van j day doi chi chui day nhin xinh chac chui cung duoc ok,0
có vẻ hay nhưng nói có đoạn giật mình thì lại sợ hix tim mình nhỏ tẹo nên sợ phim kinh dị emoji emoji emoji,0
du ma nguoi vietnam sang my khung het tron,1
sao mà kể người ta không vậy không kể mình vô duyên,0
lê văn quật úp lên gruop lớp cho thầy coi đi,0
gặp tao đấm không trượt phát lào )),0
nghe rất độ mixi nhưng lại là tung sỏi,0
đăng ký ở đâu???,0
ok thầy nha,0
minh hiếu nhìn giống con gái thật luôn emoji,0
mất cả kho điểm free,0
con hơn cha là nhà có nóc emoji,0
mặt y như đàn ông. phẫu thuật lỗi.,0
clear lo được nha anh bee,0
lại đây anh biểu.,0
dơ nhưng t thích,0
hong hiểu chứ rảnh hay có drammar cứ lôi anh vào :)) anh hiền chứ tụi tao đâu hiền,0
muốn biết ông trần dần khỏe hay bị bệnh thi vào xem đài bôn sa . ông múa võ như vậy là khong fai như lời đồn,0
trung đi về nơi xa )) trung bị cô lập,0
có thẻ rút kinh nghiệm mà lo gì,0
lo cho việt nam quá emoji,0
chửi vừa lòng vai emoji emoji,0
sự thật đáng sợ đằng sau bài rap về mixi gaming ))),0
3 có một đệ nhất quốc sư như vầy làm sao mà không hẹn nhau tấc nhiêng là đến mùa chuối sẽ cùng nhau về phụt cuốc!?,1
"ủa lao động chân chính thì cho dù có làm nail hay culi thì cũng đáng quý mà, bạn dám chắc hồi đó ba mẹ bạn khong lam lũ từ hai bàn tay trắng khong? ai như cái hội nào đấy cơm cháo có sẵn từ tiền tham nhũng chứ vẻ vang gì :))",0
nhìn giống ba nó cực kì... mà đẹp trai hơn ba nó,0
lựa cái đầu buồi abe nè,1
thanhhuy nguyen vai,1
thậc sự,0
ủng hộ nhà tiên tri vũ trụ :))),0
"mình góp ý nhé. ý kiến của mình là như này mình nói ra nếu mất lòng anh em thì mình cũng chịu, tại vì mình cũng chỉ đóng góp một chút ý kiến cho anh em biết là mình cũng là một người có ý kiến mình là con người không thích nói dài dòng chỉ đơn giản muố",0
tran manh tiền đâu ăn cua hoàng đế. cá rô đó ng ae,0
chán khong tả đc :)),0
cá mè một lứa,0
"tài vương phim hồi hộp, nhưng cũng dễ đoán, nói chung phim về quái vật thì phim này đc coi là ok ruig",0
hần ))))))),0
vì thuế,0
ai cần giải thích emoji,0
đm hết hình lựa hay sao mà lựa ngay quả ảnh hãm lon thật...,1
dễ thương!!!,0
nhựt minh kỳ emoji,0
sướng ta ở nhà cx có lương,0
. còn gì để nói nữa không emoji emoji sao ông trời nghiệt ngã quá vậy n còn nhỏ lắm bít gì đâu chứ emoji emoji thw con emoji emoji út hết dc gặp con rồi emoji emoji,0
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,0
nguyễn khánh toàn hàng 1.1 đó a hai,0
"chửi cái qq gì, khong làm đúng quy trình thì bị loại đúng rồi",1
tại sao lại đến mức độ này? chắc hẳn ai cũng biết,0
ngọcngà lê kế toán cũng méo có lương thì trách ai,0
iu ghê emoji emoji emoji emoji emoji emoji emoji_love emoji_love emoji_love,0
sau nho qua ha chi khong nge đc chi oi e đang nge chi noi ne ma nho qua ha,0
châu minh đặng tâm thần có hệ thống,1
"không phải ai khuyết tật cũng bán vé số hay ăn xin , vẫn có thằng khuyết tật đầu ngoẹo sang một bên vẫn được làm quan thái thú cai trị một dân tộc đó !",1
2 mẹ con đông ng spt nên cùng nhau report chăng,0
con gái của thầy đó,0
đây rồi anh ơi )),0
ai là bà của con?,0
noi tam tu bi.ma cai mo chui um xum.ve suy nghi lai di nghe chi 3.y lon anh 3,0
đc đấy abe,0
dân đánh trộm đi tù oan quá tự tử.,1
nhàn lê bài này nghe cũng dc chứ khong hay lắm,0
nguyễn hiếu xin vid ông ơi,0
may mấy ông không đến tận chương trình ngta hò :)))))),0
đkm chúng nó bán hết rồi còn đâu mà của mình,1
"thấy cái đó là xỉu hả emoji emoji emoji , chả bù cho mấy thằng dê thấy cái đó là nhào vô húp lấy húp để",0
lâm khah chi hoi khong có duyen ne,0
chị ơi sống mũi của e bị rõ có làm được không chị,0
thôi có khong xài cho em xin ít xài nhé hjhj,0
đúng òi..mới nổ xong lấy gì không cháy ...:)))),0
em tham gia cho vui. chứ em khong có pc. em may mắn với con số 16 lắm. mấy lần give đc số 16 mà quên share công khai emoji,0
chương trình ln gì vậy ? :d :))),1
hôm qua xét nghiệm ra âm tính rồi hôm nay mới thấy đăng bài?,0
"biết thì thưa thớt, khong biết ngậm cặc mà nghe. cái mồm mày sủa gì tới quan lại tới thằng dân. thế cái gia đình mày là phản động khong thuộc nhà nước việt nam hay sao. mày phán từ quan tới dân tao thấy gia đình nhà mày chắc chức sắc cũng to. phán cái đéo gì c",1
lên ảnh da dẻ a đẹp vll thật,0
"chỉ cần bi nhiu đây thôi, sông tô lịch sẽ sạch, mũi dùi dư luận sẽ quay hướng khác.",0
"bóng đá nữ chỉ ăn ké bóng đá nam thôi, những năm trước đâu được đón tiếp.",0
chỉ được cái lôi thằng con ra câu donate là hay emoji . tùng said: chụp nhanh lên ông già,0
toang x2,1
anh tuii,0
quên là bị bắt thì khong nói rồi ad..mình vi phạm thì mình chấp nhận thôi..khi nào nó quá đáng thì hãy nói,0
tết này chắc không có nồi thịt heo kho rồi,0
còn thời cưỡi ngựa bắn cung!,0
nguyễn quang huy thăng l nào chế cái này,1
phan tiến đạt thấy con akali chiều nay chưa emoji,0
trên mình có suối nước mát nhiều gái nha sóii!:)),0
cái áo nó khong hợp tác cho lắm,0
"thời đại h làm j còn giang hồ. toàn tụi lưu manh, chó sai cho công an. vì đồng bạc bán rẽ lương tâm. dùng từ giang hồ thì xa xỉ quá.",1
sao ít vậy ba đúng ra là quá tải chứ 90 triêu dân thì ít nhất phải 60 triệu cuộc gọi . ờ mà gọi thằng nào giải quyết mà có lên thiên đường nha,0
"mình khong quan tâm tới chuyện c linda làm đẹp ra s, những mối quan hệ hay scandal này nọ. chuyện của c thì c biết ntn nên mình chỉ biết là có những clip của c xem mình thấy vui, thoải mái, những clip e xin phép nói vs c là thô nhưng thật và có những câu nói y như là khẩu hiệu hay câu nói của riêng c e vs bạn bè thấy rất vui và vẫn nói đùa với nhau thường xuyên. thôi thì tks c vì những điểm vui từ c trước đây còn sau này thì e vẫn ủng hộ c 3",0
thầy ba cũng có 1 captain,0
đang buồn và lo lắng dich bệnh xem bác trần dần tấu hài xong đúng là tinh thần phấn chấn và chắc chắn rằng bác sẽ là danh hài đươc yêu thích nhất,0
nếu em nổi tiếng giống thầy là em làm rồi,0
thời gian nhanh như chó chạy ngoài đồng,0
tuấn bảo coi thường thầy quá rồi,0
chi oi tay chi dep qua,0
love cô chu cà mo emoji,0
"anh nói nghèo khổ có nhau, chứ anh có nói giàu có nhau đâu :(",0
"thật ra đây là đòn đánh nguy hiểm nhất cho china. vì sau khi có luật do bà này phát minh, toàn bộ hk đã thành chiến trường. một sự tổn thất không đo đếm được cho china",0
"giúp người cũng bị soi mói, lúc dân cần sự giúp đỡ, ai giúp đc chừng nào hay chừng đó, ghanh tị nhau làm gì. đã khong làm dc gì cho xã hội rồi còn bêu rếu ng khác. bộ đội hay anh phan anh hay bất cứ ai có lòng hảo tâm và tình thần lá lành đùm lá rách để g",0
bác của tôi đã già thật rồi ! emoji emoji emoji,0
khong-atm cao lãnh belike:,0
toàna tế :))),0
nó chụp mấy thằng cớm từ góc chuẩn vãi. nhìn như đang hành sự đi bắt tội phạm :)),0
yêu cô minh hiếu!!!,0
"kimthy lê dáng quần sang trọng , lich lãm, làm tăng sự chú ý của cô ý vào con cu của bạn",1
hay lắm abe,0
chắc nó bán ế nên tạo phốt để kéo lại,0
"a lóp du chu cờ mo, anh y e cho sờ ...",0
nghe nhạc của sếp em lại tưởng em đang nghe cô dâu 8 tuổi,0
tại sao hành hạ thầy như vật phải đánh mạnh lên sela oii :,0
huyền khánh phùng yêu lắm luôn )),0
"mình thì ngồi nhớ lại những ngày tháng ăn chơi sa đoạ, bóc mì tôm đổ cho mèo với gà ăn emoji",0
chủ 2000 ha tôm alaska với cua hoàng đế emoji emoji,0
e mất fan cứng roi,0
su bà nai à emoji,0
abe 20 10 vv,0
là 1 thằng con trai thì không nên có quá nhiều năm sinh,0
chuc chi 3 khoe nha,0
phải nói nể mấy bố edit thật nhận dạy đệ cho e theo với !,0
bởi em sinh ra đã mang tiếng nghèo nên chờ nk sale đến 20 khi mua từ 2 sp em mới dám qua,0
cực kì ...,0
làm đường sắc ngoài bắc thì người ngoài bắc gánh mà trả đi nhé :),1
ngu cmm.,1
"ad học giỏi ghê, h mới biết vn cũng trong g7 ))",0
vy le -_-,0
chung tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ,0
cho,1
chị lùn mà emoji emoji,0
nghe vô lí nhưng mà khá là thuyết phục,0
thoại trần rầu là clj ???:d???,0
"con linh cá lóc nhìn là biết đep vàng giả, vàng thiệt gì nhẹ tưng vậy.",0
"phỏng vấn cả ông ngô kỷ đi anh ,viu lắm ,cầu mong cho ông ngô kỷ và ông tiên tri này không mắc bệnh còn có cái mà xem cho vui,còn mấy ông này thì chống gậy chứ chống cộng cái gì xem cho vui",0
phạm thanh theo bạn thì có khả năng đấy khong?,0
chời ơi toi cười chết,0
tao thích thì tao xây thôi )),0
cười khong nhặt đc lồn luôn ấy. á mà mình làm éo gì có lồn nhể emoji emoji emoji emoji,0
"chính trị là trò chơi mà nước nào cũng có kể cả mỹ, quan trọng có đấu đá để diệt bớt quan tham lạm quyền chứ thật ra khong bao giờ hết.",0
23:10 tao mê khúc này nhất à,0
ờ,0
tiền ship mà 6 700tr wtf ???,0
coi hôm qua giờ 2 lần . cười muốn chết haha,0
đã tym and chia sẽ emoji_love,0
"vậy là sắp bị bom rơi đến nơi rồi à. thôi, bán hết nhà cửa sang mỹ thôi, nhanh kẻo kịp",0
đảng và chính phủ việt nam quyết chiến thắng quết thằng,0
khi nào lên a đổi tốp là đi cktg luôn đó aba ơi :d,0
ơi cô em cái miệt dzường,0
emoji emoji emoji,0
nhạc nền nghe thảm vậy :)),0
cao đức huy :)),0
chào các bạn chào các bạn các bạn khoẻ không hôm nay mệt thật sự khong biết bà già mình đi đâu rồi nên hôm nay phải cho ông già lên khều tí donate,0
nên lập kênh mới là trungg cho nó nhắc đến kỉ niệm này mà đừng gáy sớm nữa thầy ))))),0
"bạn có thể im lặng, nói ra lời này làm gì để ng ta khinh bỉ ba mẹ bạn. thành thật chia buồn cùng gia quyến của bạn.",0
"cán bộ, ca còn xuống cấp nghiêm trọng thảm hại.. sao trách dân đòi dân phải ngoan, thượng bất chính hạ ắt tắc loạn...",1
dit_me việc gì rồi cũng đến tay tao - sói said,1
cập nhật tình hình nước úc lúc này :3,0
thì thời gian đầu sao bao lâu im hơi phốt thôi :)) chứ bài nghe cũng dở,0
trần diên dưỡng uầy ghế tình yêu,0
e đây a,0
chị ơi cái mũi chị bị lệch rồi..,0
anh dần nom tỉnh táo lắm nhỉ,0
coi thôi cũng ức chế :vv đm chơi chắc đập luôn,1
nhìn bác khoẻ mạnh toi cũng an tâm phần nào emoji,0
"mà t cũng đ hiểu, rõ ràng là bọn quan nó cũng dùng nước mà ? hay bọn nó có nguồn nước riêng nên kệ mẹ dân ???",1
nv hải đúng roi,0
xuân trường rồi nhe. yeyeye.,0
sống chậm thôi mấy má emoji,0
nghe vô lý nhưng rất thuyết phục,0
đấng trong truyền thuyết,0
nên like khong (,0
khai giảng cỉa e đây,0
giỏi thì ở đâu mà chả có việc,0
"mình nghĩ là bài này kiểu không phải sở trường của jack . có lẽ đây chỉ là màn comeback mở đầu của anh , sau này sẽ tốt hơn. ra nốt bài đom đóm thì duyệt rồii",0
đc vãi lồn a ơi,1
chụp cái màn hình thua game,0
tiên tri? tao lao,1
chính phủ cho đóng cửa tất cả các chuyến bay sang nước ngoài.và vào vn.cho đến khi hết dich.nhưng vậy thì mấy chống được dịch.,0
cách đây 2 tuần qua streaming house gặp anh quang ngọc trinh đưa a grab ship áo còn a tú đụ cởi trần mở cửa cho e gái,0
ae cho tôi hỏi nhận ở đâu thế chả biết cái j luôn,0
cài cho cô lên top 1 đi mọi người,0
10k like,0
giấc mơ thiên đường,0
vai haha,1
nguyễn huỳnh anh thư phạm kim ngân ước gì công ty mình cũng vậy :))),0
cho em xin inf anh nằm cạnh c kim )),0
hủy hoại nền âm nhạc vn là đây,0
ae chuẩn bị đón nhận nút bạc nhanh nhất của sờ chim mơ ba rọi béo đi,0
mờ thế,0
xác minh là comcom có đăng.,0
ý thức của nó thấp hơn điểm hóa của em..... emoji emoji emoji,1
giáo án này hả :v,0
bà giàu sao bà gạt người ta,0
hết cực kì thuyết phục h tới sống chậm haizz,0
vĩ phạm tấm này m đẹp nhất roi đó,0
thì tức nhiên toi là tức nhiên cái con virut là tức nhiên corona tức nhiên rất nguy hiểm,0
vân anh cricket du lịch nè emoji emoji,0
khong hiểu người có não khong lúc khỏe ăn chơi nhẩy múa sứ người chê bai đất nước đến lúc gặp họa thì chạy về quê hương đúng là lúc gặp họa mới biết đất nước nào là ân tình,1
lan vi bão,0
sex nắc ak nhằm sắc nét :)),0
rầu bữa giờ!,0
má ba đẹp quá trời luôn,0
hài nhiều hơn là cayy emoji emoji emoji,0
chán ông già vãi các bạn à . tiền donate thì đem đi nạp game kẹo. mẹ trang mua cho mà cũng dành . hic,0
điểm danh đê,0
thiết nghĩ không phải vì chúng ta cảm phục phan anh mà chúng ta chối bỏ công lao và sự cống hiến của những người khác. theo tôi những bài viết ntn chỉ mang tính chia rẽ và gây hấn chứ khong hề có tinh thần xây dựng,0
thấy anh cmt mà buồn lây :(,0
anh kêu lương tháng 7-8 triệu sao chơi cả cua hoàng đế thế emoji,0
35:25 nghe chưa đỏ vs vàng là 1 khong nên xúc phạm nhau,0
haizz 523i à dit_me toi lại có 530i nó mới đau hicc khong giúp ông đc rồi,0
giống bait vai emoji,0
quả tóc không khác cây lau nhà bị hư :)),0
"bao nhiều thứ thôi thì mình mình biết , nói ra cùng ai làm gì để phải mệt nhỉ emoji",0
các bạn đừng lấy video củ để câu like kiếm tiền như vậy bạn còn tồi hơn cô linh,0
nhạc jack nghe nhiều lần mới cảm nhận được.. bài bày hay mà.,0
cháu cô minh hiếu đã đi học lại chưa zị?,0
abe đóng phim !,0
"ta đi trong muôn ánh sao vàng, rừng cờ tung bay! rộn ràng bao mê say những bước chân dồn về đây. sài gòn ơi! vững tin đã bao năm rồi một ngày vui giải phóng. ta nghe vang như tiếng bác hồ dậy từ non sông! rạo rực sao hôm nay, bác vui với hội toàn dân.",0
a đẹp zai mà emoji emoji,0
nhìn em cười thế này thì là iz rồi anh ạ :)),0
aba mới tung video cực hot nè.,0
:))) coi xem fb roi khẩu nghiệp,0
ăn nói toàn tục tiểu,0
idol tuii,0
đúng với thực trạng của vn quá .,0
con di trùng du học emoji emoji emoji emoji emoji emoji emoji emoji emoji emoji emoji,0
con mẹ mày trốn học thầy tao qua đây khịa cái gì đây emoji emoji emoji,1
nhanh ề xoá kênh,0
nguyễn nhật long vai nắc,1
duyên suk mấy lần định cmt nêu ý kiến riêng mà khong dám. đợt lâu rồi có cmt xong cno 1 lũ vào cắn theo đàn luôn. sợ quá emoji,0
bùi đức hợp lý vai,0
bao giờ có hướng nghiệp nghề này thầy ơi,0
có đéo đâu chỉ khoe của người khác thì làm cái lồn què gì,1
đố anh bắt được em đấy emoji emoji,0
đầu bảng a ưii emoji,0
nguyen cao tuan hay,0
bê đê mà bạn,0
xin 7 tháng emoji emoji,0
hết hồn chưa )),0
191 luôn bên fa emoji emoji,0
thịt mèo rất ngon em rất thích ăn thịt mèo . hồi nhỏ em hay viết văn tả mèo như thế,0
tom nguyễn đà nẵng ổn khong a ơi,0
chui bac ki coi chừng hôi hân khong kip,0
hàm ông này là ông nào mà bodoi vậy,1
đùa chứ nhiều lúc không hiểu nổi cảm xúc hiện tại của mk ra sao luôn,0
anh dưới đừng chửi em nha do hình nó vậy,0
nguyễn loan cả thể hiện sự giàu có nữa emoji,0
xịn vai,0
liêm sĩ gì tầm này,0
thầy lol bữa kêu khong reaction nữa sau vụ hương ly roi mà emoji emoji,1
cà khịa vai,1
võ hoàng phi haha emoji,0
hồ văn kiệt bạn có biết khoảnh khắc kì diệu này ở video nào khong ạ?,0
mình bán tiền game cao hơn bình thường 20 - 30 vào thẳng níck luôn bao uy tín tất cả các loại game ai có nhu cầu lh : . gd trực tiếp cung đuoc nhé mình ở cầu giấy emoji_love emoji_love,0
trần dần à tiên tri cố vấn gì mà ăn mặc như thầy bói cha đạo vậy sao ông khg làm bộ răng đả hỏi tiên tri vài ý nha ông có biết mình sau này ông hỏa táng hay địa táng khg va ông chết ở nước nào sống mấy năm nữa tiên tri cái coi,0
đăng ký ở đâu thế các bác,0
cam on chi noi that su. thank you for letting peoples know.,0
các bác nhanh thế,0
bán đôi dép nike hoa cúc để ăn tết ai mua ib giá yêu thương emoji_love,0
bắn chet moe abe h,0
nói câu hài vai,0
thầy ba quang game ghê quá...ra là chết đầu,0
cực kì thuyết phục :,0
nói thì bị chụp mũ ngay là nhồi :((,0
hoàng thị bé con thầy ba,0
vỗ tay,0
buồn của anh,0
nguyễn thư,0
bán kênh đi thầy,0
nguyễn thanh thúy acp tuii,0
"toi coi lại cuốn du típ (yotube) tiếc ziêng là toi cũng cách ly oan toàn, nhìn mặt toi vầy phố bolsa cũng thấy rồi",0
đã bảo rồi. công lí là 1 diễn viên hài thôi,0
tránh ra để t bắn chết mẹ nó......,1
chậm lại moi_nguoi ơii :((,0
"các bạn muốn video này thì nhớ chụp lại phần cmt này nha , tôi sẽ rep all, tại tôi nhiều ib người lắm không biết video nào cả",0
"thay mặt toàn thể chị em cám ơn thầy chúc thầy nhiều sức khỏe , khi nào xóa kênh thầy ơi",0
hoàng vi thư a max fr hjx,0
riêng lần này tao cười vào mặt cả lò nhà diva haha,1
bã nói chuyện dễ thương quá trời quá đất,0
jack bảo : khôg có kicm thì tao vẫn ổn và đẳng cấp,0
"mấy người lý luận, dịch khong phải do chị nhung đưa về đâu rồi ? mấy ngày trước đã gặp chị nhung để chúc mừng chưa ?",1
đua rank à emoji emoji,0
cho xin facebook danh hai trần dan di moi_nguoi,0
xin video với bạn ơi,0
e dep qua oi e o gan chi roi,0
một nhà sư thái lan đã bày tỏ cảm súc về video này,0
"vừa giỏi vừa đẹp trai, cháu mới 21 thôi mà yêu chú luôn ý",0
chúng ta khong thuộc về nhau,0
tập này hay ạ.,0
chắc panda vui emoji,0
bố m bụng có phệ khong ad?,0
con mẹ mày. nhạ ơi. nhòm vào bữa cơm 25k của các cháu trường tiểu học hạp lĩnh. tp bắc ninh xem mày có đớp đc khong,1
"anh độ, khi nào stream chơi tarkov lại khong anh :))) em sẽ hướng dẫn những cái nào anh chưa hiểu",0
12:07 tiếc ziên là lè lưỡi,0
bữa cũg mua nc hoa của bà trần đòn xịt 1 cái thơm cả ngày t xịt cả 10 cái đi ra ngoài tầm 5p hết mùi,0
xao lon qua,1
rô top 1 thế giới nè,0
lói dối bị môi anh khóa ngey,0
thân gửi anh,0
trung tốc độ :)) trung 6 dú :v,0
đc vai a ơi,0
7-8tr đô :)),0
thật haha,0
cực kỳ con cec,0
lê chánh huy vai nhật văn mình dữ v emoji,1
lừa :)),0
hiếu bùi giỏi qá cc j cũng biết hết â,1
"khi 2 đứa tự tin về tài chính không phụ thuộc bome , khi đủ khả năng lo cho gd của mình , nếu còn bên nhau thì cưới thế th",0
thánh hack tiền đây rồi lấy tiền mua đồ lên cấp hay quá cho em xin một lạy chỉ em với.... sặc bị phát hiện lock acc,0
em đen lắm,0
có làm mới có ăn nhé,0
"trông như thằng điên, hãm",1
ghét nhất mấy cái tin như z . sao khong đưa link hẳn hoi cho người ta đọc . đưa tin kiu nay co muon tin cung khong giám tin .,0
like,0
bọn kia đi đập chết mẹ dân rồi nhé,1
hợp lí,0
nguyễn đăng duy :v,0
công nhận. nhịn nhẫn nhục luôn.tức ! nghỉ việc,0
hoàng yến học ls mới biết,0
hưng tee,0
cs muk,0
xl abe emoji,0
abe moi noi cl gi v ?,1
nhin cung dep that nhung hoi,0
phạm nguyễn cát vy ai biết .,0
"khùng ,,,",1
cà khịa anh sơn mà )),0
nhớ tuổi thơ vãi :)),0
tưởng thắm bán page ????,0
"vậy tuỳ bạn, mình trong nghành mình biết, nếu bạn muốn con bạn có 1 miễn dịch yếu và tạm bợ thì banh cưs việc xài văcxin khác :) mình khong nói nc mình nghèo mà dùng loại vacin này nhé, who nói là điều kiện môi trường của các nước đang phát triển thậm chí",0
chứ không xoá kênh cũ à thầy,0
nghe rất iphone nhưng lại samsung,0
rất mong là như vậy ạ,0
thoại cc nhá thầy,1
này là đế quốc quẫy muốn chết chứ ở đó rẫy chết :)),1
"nếu toàn dân đồng lòng chống dịch, nhất định chúng ta sẽ chiến thắng dịch bệnh covid-19 như dân tộc việt nam đã nhiều lần chiến thắng. cố lên chú, cố lên vn ơi",0
này thì chém gió này emoji,0
em nhi emoji emoji,0
"lâm quốc huy đại học là oke ông , còn cấp 3 thì coi chừng thầy cô nứng :))",1
nhật an có chữ n cũng bắt bẻ mm .,0
ý thức không bằng cả huấn râu gì. chán,1
con chó diên dan chuong trình nghe muon ỉa ra quần,1
tạ thu hằng ae gì đâu nhỉ emoji,0
ở việt nam người ta kêu bóng khùng,1
bông xù tag zô hội tuyết bích lun ớ,0
nghĩ đến lúc anh khong còn stream nữa thì buồn nhỉ:(),0
con trai bố khong đi đâu chơi à???,0
tụt hứng kk,0
anh tai hay danh hài?,0
chu cà mi,0
"cô cứ cứu nhân độ thế đi tụi con theo cô, quân bây đâu theo tao :)))))))",0
a di đà phật,0
anh tôi nói cái j cx đúng,0
chúc bác khỏe mạnh để điều hành đất nước,0
trang điểm đẹp nè chị,0
cái mặt đàn ông cái tiếng đàn bà bán nam bán nữ,1
quá duyên luôn cô ơi emoji emoji,0
áo đẹp vậy anh be,0
"võ hồng gấm rồi mấy đó tiếp xúc với thêm nhiều người khác nữa á,nghe mà ớn lạnh,cầu mong cho đừng ai nhiễm nữa,khong ở quê làm rần rần riết chị muốn bệnh lun á",0
tính máy tính sợ lộn hahaa emoji emoji,0
bảo sao mỗi lần sắm đồ gia dụng là cứ phải qua nguyễn kim mới chịu :p,0
chị đẹp quá,0
như vậy mà người bán cũng khong phân biệt đc thì sao mình biết :(,0
xẩu hộ cái thắm ới !!,0
trường chán chả muốn nói,0
giống y công ty e luôn emoji,0
bạn hiểu như ntn là phản động ??? mà dám nói bà con biểu tình là phản động,0
cực kì thuyết phục :))))),0
hết bệnh chị lại sang trời âu rắc muối :))) ây cha.... đây chắc hẳn là một thuyết âm mưu chứ ng bình thường khong thể ngu như thế này dk emoji emoji,0
đưa a độ về bắt ít gà tày làm khô gà bán cho các ông đấy,0
"quốc sư trần dần đổi màu quay về với cộng sản việt nam rồi ! ông đã nhìn ra sự thật vì chính nghĩa khong thuộc về cờ vàng ba que, họ là quân cờ của người mỹ thôi. độc đảng nó có cái hay của nó chứ ! mỹ xoá ván cờ bỏ rơi vnch thì phải ráng chịu thôi ! chuẩn ! kk",1
cyen hay thích thử món lạ nè,0
anh không hiệu,0
ngon...,0
cô duyên dáng quá à,0
hai cái bánh mỳ tại sài gòn,0
bọn đấy ngang với đa cấp đấy tàn mồm thầy cúng,1
huyền khánh phùng huyền béo,0
lâu rồi mới gặp idol chúc idol nhiều sức khoe vượt qua đại dịch,0
anh độ dễ như phò ấy :3,1
cùng một dòng sông,0
xem zu tip trần dần trong wc khong nhịn đuoc cười emoji sấm trạng trình của ông dần mãi không thấy thiêng nhỉ.,0
quang nguyễn đún vậy burn chair hà lội ngon kk,0
28:03 cô đang tính nói thêm cái lkc cắt ngang nên mặt cô quạo haha,0
trung thu namw nay ngoi nha buon vc chi mong ai ruoc em di cung :((,0
xem công an và báo nó rãnh hơn nè ! thông báo người ta lên kiểm tra xe mang theo giấy tờ nhưng mà toàn bộ xe giữ chả có thông tin gì ....vậy mà cũng tốn mấy trang báo để đăng !... nói ngu thì kỳ nhưng chắc vậy gọi là đúng quy trình nhỉ !,1
"buồn nhỉ, tận hưởng thôi",0
nhìn ngok nghếch vcđ,1
góc nhìn thứ nhất của nhân vật độ )) trong game giữ con khi vợ vắng nhà emoji,0
"chế độ tốt sinh ra con người tốt . hết xả súng da đen , trẻ em , cs mỹ lại làm 3 cái trò này ..",1
em cũng chúc cả nhà anh chị một kì nghĩ lễ thật vui vẻ emoji_love,0
fan cứng rồi nek,0
h ngưa niê kdăm xin link,0
idol lên sóng diện thế emoji,0
đẹp vai a ưi,0
ông trần dần nói hay quad,0
nghe đến đoạn cuối thông đít nhau hàng ngày emoji emoji buồn cười vai,1
dit_me ho chi minh,1
nhung phạm giống mình đi kh quen nghe mùi máy lạnh là ói sml,1
"cảm ơn nhà sư.những nơi thì_,thà lang thang thế này còn hơn vào trung tâm bt cho các loại quỷ đội lốt người có cơ hội ấu dâm emoji",1
"bao phòng chưa anh, chứ em thấy giá đó hơi chua",0
địt con mẹ cnó vẽ rađể ăn chia với nhau ý mà. làm cổng 200ti để tế thằng tổ cnó ah,1
vu thuan emoji emoji emoji,0
abe sonic :v,0
thôi anh im đi,1
không được cười không được cười không được cười không được cười không được cười,0
dù ai nói ngã nói nghiêng đỷ này vẫn xạo lồn như xưa,1
"cái miệng cua con bong thuôi này chuoi ngta sẽ bị ung thu hong,lưoi miệng cực kô?",1
có chiếc hơn 1 nửa,0
yêu cô minh hiếu,0
âm nhạc có bao giờ chán,0
nghe rất vô lý nhưng là độ mixi,0
em tổ tư vấn nhưnlol ấy độ ak emoji emoji emoji,1
nhieu tuoi mak theo vet xe do :) mat l;ol,0
nói mấy người nghèo cho chết đói. v trc đó gửi đồ về cho minh hiếu làm từ thiện dell gì,1
"tình hình dịch covid19 đang rất phức tạp. mọi người ra đường nhớ đeo khẩu trang, ai sống một mặt đeo một cái, hai mặt đeo hai cái, ai sống như cặc thì đeo bao cao su dùm emoji",1
con mèo hay nhậu nhẹt cũng dc mời ăn cơm kìa,0
tặng jack emoji hú hú,0
báo lá gì đây :v lá cải thì nhẹ quá,0
hôm qua hứa hẹn trăm đường,0
huy hoàng xàm lồn ít thôi.,1
"mấy loại này coi cho vui thôi chứ mua gì mà mua, chẳng thà mua 1 chai mắc xứng đáng hơn 5 7 chai dỏm emoji",0
tết đến rồi,0
